date;heure;PA01H;LOGNES;MELUN;VILLEM;CERGY;PA13;RUR-E;RUR-NO;RUR-SE;ULIS;CHAMP;PA18;MANT;RUR_S;RUR-SO;VITRY;MONTG;NEUIL;RUR-NE;RAMBO;EIFF3;RUR_N;TREMB
;;microg/m3;microg/m3;microg/m3;microg/m3;microg/m3;microg/m3;microg/m3;microg/m3;microg/m3;microg/m3;microg/m3;microg/m3;microg/m3;microg/m3;microg/m3;microg/m3;microg/m3;microg/m3;microg/m3;microg/m3;microg/m3;microg/m3;microg/m3
2020-03-04;7;7;7;13;0;49;5;41;54;33;n/d;5;17;15;43;47;n/d;23;9;22;23;66;n/d;1
2020-03-04;8;8;9;11;4;14;4;39;44;34;n/d;11;9;17;35;43;9;13;14;25;n/d;70;n/d;5
2020-03-04;9;8;20;17;9;14;7;43;43;36;n/d;17;11;20;41;46;18;20;11;28;n/d;60;n/d;10
2020-03-04;10;13;32;30;15;26;16;46;42;45;n/d;24;11;40;47;46;21;35;14;34;39;64;n/d;21
2020-03-04;11;30;38;44;24;43;32;55;53;53;n/d;32;31;46;54;52;41;53;35;42;41;58;n/d;34
2020-03-04;12;47;57;39;53;65;45;63;68;58;54;54;54;55;66;60;56;58;45;53;49;63;n/d;49
2020-03-04;13;42;61;48;52;70;39;67;68;70;59;54;52;59;71;70;48;55;42;65;62;63;n/d;58
2020-03-04;14;41;59;58;50;65;40;68;70;73;67;53;47;60;76;75;56;61;39;65;66;63;n/d;59
2020-03-04;15;41;68;58;53;66;38;67;72;73;67;53;48;64;78;73;58;62;42;64;64;69;n/d;58
2020-03-04;16;45;68;58;49;68;47;75;71;73;73;57;51;58;80;77;63;64;43;67;69;71;n/d;58
2020-03-04;17;43;67;53;54;70;49;77;71;73;72;56;49;54;77;76;59;64;52;70;66;73;n/d;64
2020-03-04;18;40;64;52;48;61;40;75;70;70;68;54;48;55;77;72;58;57;42;70;57;69;n/d;54
2020-03-04;19;37;62;50;46;60;38;72;69;69;72;49;44;55;75;73;55;55;39;66;59;66;n/d;52
2020-03-04;20;37;61;53;47;61;41;69;65;71;68;53;44;53;71;66;52;59;37;63;57;65;n/d;54
2020-03-04;21;35;60;54;47;57;36;65;61;65;61;50;38;46;61;57;47;58;35;62;53;64;n/d;53
2020-03-04;22;34;58;49;45;51;35;65;53;58;54;43;37;42;55;52;44;53;37;59;49;58;n/d;50
2020-03-04;23;27;48;45;38;46;26;60;47;53;51;37;31;40;51;49;39;46;30;55;47;54;n/d;46
2020-03-04;24;22;42;40;31;38;23;52;46;50;51;33;25;40;50;50;33;43;29;51;48;54;n/d;39
2020-03-05;1;28;42;37;27;42;25;49;50;50;55;33;32;44;52;52;33;43;36;46;51;57;n/d;36
2020-03-05;2;27;44;40;28;49;33;49;54;51;56;34;41;50;59;54;38;45;44;44;50;64;n/d;37
2020-03-05;3;40;47;45;31;54;37;51;55;57;58;38;42;48;58;62;44;46;47;46;58;65;n/d;43
2020-03-05;4;33;48;49;36;50;36;51;55;54;62;42;38;43;60;62;38;48;43;47;55;75;n/d;45
2020-03-05;5;29;48;49;35;48;35;54;55;58;57;43;31;40;64;62;34;44;34;50;59;68;n/d;42
2020-03-05;6;20;53;54;37;43;22;59;54;70;50;45;26;38;72;66;25;33;22;52;61;60;n/d;40
2020-03-05;7;11;57;59;41;25;19;65;47;73;56;47;23;27;76;70;26;34;12;57;62;57;n/d;43
2020-03-05;8;17;58;53;37;21;26;67;48;66;54;49;24;23;71;67;35;42;14;60;62;53;n/d;44
2020-03-05;9;31;63;52;44;24;30;67;45;62;54;53;36;33;63;63;44;46;22;63;56;56;n/d;55
2020-03-05;10;23;59;45;48;29;34;61;38;51;49;50;30;35;53;58;39;40;17;62;47;48;n/d;53
2020-03-05;11;15;44;16;30;23;20;55;39;45;38;34;16;33;46;48;24;33;11;56;36;46;n/d;45
2020-03-05;12;12;40;20;25;17;15;52;37;47;48;33;12;43;58;64;18;31;9;52;56;43;n/d;36
2020-03-05;13;25;36;40;26;40;24;47;67;74;74;33;26;66;80;80;39;44;30;48;76;67;n/d;32
2020-03-05;14;59;68;56;54;76;58;68;79;80;81;60;68;75;83;83;65;69;58;57;78;81;n/d;53
2020-03-05;15;61;76;68;62;82;63;78;89;85;82;64;72;82;86;84;66;71;65;76;78;86;n/d;66
2020-03-05;16;56;69;65;60;80;50;84;82;85;82;64;65;71;86;84;65;63;49;79;78;82;n/d;63
2020-03-05;17;47;71;64;47;75;44;83;75;82;76;56;55;59;74;73;54;68;45;74;68;79;n/d;64
2020-03-05;18;37;66;46;52;60;48;75;77;60;68;53;37;61;63;64;54;54;37;74;66;67;n/d;59
2020-03-05;19;53;54;48;50;59;49;59;61;59;57;50;54;50;57;53;59;57;50;74;53;65;n/d;52
2020-03-05;20;39;47;43;41;48;39;57;59;54;52;39;41;54;53;51;48;45;39;59;51;54;n/d;43
2020-03-05;21;47;43;42;37;62;47;47;71;50;55;42;46;60;50;45;59;55;48;46;45;64;n/d;36
2020-03-05;22;52;61;37;58;58;50;52;50;46;41;58;56;38;52;48;54;48;50;58;46;57;n/d;56
2020-03-05;23;33;43;36;33;40;33;60;46;53;48;34;35;47;60;57;40;38;34;62;57;42;n/d;53
2020-03-05;24;46;42;45;38;55;43;38;60;59;58;42;44;56;63;63;50;50;46;49;62;54;n/d;36
2020-03-06;1;52;55;50;48;58;50;49;61;62;62;52;53;58;64;65;58;55;52;50;65;60;n/d;53
2020-03-06;2;54;56;54;50;59;52;56;63;62;65;53;55;59;64;67;59;58;53;59;68;62;n/d;54
2020-03-06;3;56;56;55;49;60;55;56;64;63;66;55;56;62;67;66;60;60;54;60;68;64;n/d;55
2020-03-06;4;56;57;54;53;63;57;57;66;64;67;55;57;61;69;65;62;60;53;61;66;66;n/d;54
2020-03-06;5;56;57;51;48;64;53;57;67;66;65;54;56;59;69;67;59;57;51;60;67;66;n/d;51
2020-03-06;6;51;56;43;35;62;46;59;67;66;64;49;44;55;67;65;55;47;43;60;63;66;n/d;44
2020-03-06;7;39;46;35;30;57;41;56;69;66;60;40;32;50;67;60;46;44;34;61;59;61;n/d;34
2020-03-06;8;35;39;28;33;46;33;53;67;64;57;36;27;44;64;58;43;35;30;62;52;60;n/d;31
2020-03-06;9;48;46;37;39;61;40;55;70;63;60;41;39;51;64;58;48;39;38;64;58;59;n/d;45
2020-03-06;10;47;52;42;55;68;42;67;73;66;67;49;46;61;68;68;54;54;51;74;69;62;n/d;57
2020-03-06;11;53;60;49;57;71;47;75;79;73;73;56;53;65;76;74;60;59;50;76;76;63;n/d;63
2020-03-06;12;67;71;58;71;78;55;74;79;78;81;62;63;71;80;76;66;58;67;80;77;70;n/d;72
2020-03-06;13;72;76;54;76;77;66;77;80;85;82;68;63;76;80;80;72;63;72;79;82;80;n/d;69
2020-03-06;14;70;71;55;73;77;66;80;89;87;82;68;51;73;82;85;70;68;73;83;85;81;n/d;76
2020-03-06;15;67;77;60;75;82;65;82;88;85;79;64;60;79;87;85;77;73;71;87;88;80;n/d;75
2020-03-06;16;74;76;56;77;81;68;85;87;84;80;67;60;81;87;84;80;75;75;85;85;83;n/d;69
2020-03-06;17;70;71;53;71;71;65;81;85;81;81;70;47;80;84;83;75;65;69;82;84;87;n/d;68
2020-03-06;18;62;57;33;61;59;62;80;85;78;74;60;53;75;79;83;71;66;65;80;77;83;n/d;51
2020-03-06;19;62;38;24;35;41;57;71;83;66;71;46;38;43;81;74;66;61;49;73;63;79;n/d;31
2020-03-06;20;53;35;4;30;31;49;54;82;58;71;34;40;14;73;67;54;52;40;68;64;73;n/d;7
2020-03-06;21;51;23;11;17;32;47;48;83;56;51;43;40;6;68;70;28;31;40;68;71;76;n/d;3
2020-03-06;22;50;5;2;9;48;48;50;83;37;50;26;34;11;69;73;35;20;43;69;68;78;n/d;3
2020-03-06;23;54;6;2;5;56;48;37;75;45;59;14;32;11;70;67;34;22;29;73;61;80;n/d;0
2020-03-06;24;56;4;5;1;51;50;18;69;46;66;1;40;12;65;54;27;18;54;65;66;80;n/d;0
2020-03-07;1;43;3;20;2;47;49;16;70;40;69;2;34;11;60;54;33;21;24;62;61;70;n/d;0
2020-03-07;2;38;3;31;2;52;47;9;67;43;69;0;23;10;56;54;39;15;16;63;57;73;n/d;0
2020-03-07;3;46;4;18;3;56;34;12;64;38;62;0;35;10;57;52;33;16;23;51;53;78;n/d;0
2020-03-07;4;47;4;7;0;52;32;13;59;30;58;1;44;12;57;48;46;20;31;49;52;78;n/d;0
2020-03-07;5;43;3;1;9;49;29;9;58;17;53;2;38;7;53;48;n/d;23;31;49;35;75;n/d;0
2020-03-07;6;30;4;0;6;32;23;10;61;12;50;0;25;2;47;46;8;22;20;32;24;82;n/d;0
2020-03-07;7;23;4;0;0;29;4;9;56;9;39;1;18;2;44;42;n/d;15;16;7;18;84;n/d;0
2020-03-07;8;24;6;8;2;33;15;14;54;20;47;7;19;4;41;41;16;13;15;16;33;78;n/d;3
2020-03-07;9;42;18;26;17;24;31;25;54;46;54;12;28;17;51;47;34;22;32;21;46;78;n/d;17
2020-03-07;10;44;40;43;48;51;47;32;59;65;57;28;49;40;66;62;55;49;44;30;60;62;n/d;40
2020-03-07;11;60;59;58;59;58;55;54;67;80;69;57;60;62;84;70;65;68;55;54;69;72;n/d;57
2020-03-07;12;67;78;65;67;64;67;68;76;86;78;67;72;66;85;79;72;75;65;70;74;78;n/d;65
2020-03-07;13;70;77;71;70;75;67;78;82;89;78;67;68;72;83;81;74;77;63;73;78;81;n/d;72
2020-03-07;14;70;78;69;69;75;68;85;78;87;79;68;75;75;82;82;71;74;69;75;81;81;n/d;72
2020-03-07;15;69;77;67;65;77;68;86;80;85;78;64;71;70;82;84;72;71;66;73;79;84;n/d;69
2020-03-07;16;67;72;62;68;76;68;82;76;82;78;61;70;60;83;81;68;70;64;71;76;82;n/d;65
2020-03-07;17;65;67;61;65;73;64;78;70;78;75;58;64;57;81;79;69;65;57;69;65;80;n/d;62
2020-03-07;18;61;60;51;60;72;58;75;68;76;72;52;59;42;75;74;59;63;54;65;57;77;n/d;58
2020-03-07;19;47;58;44;55;68;45;72;57;72;69;47;54;27;67;69;54;55;45;59;54;75;n/d;50
2020-03-07;20;37;55;54;44;66;37;69;53;69;66;46;47;41;60;65;48;57;36;59;56;69;n/d;43
2020-03-07;21;37;48;53;38;63;42;71;58;69;65;46;46;45;60;63;44;53;40;56;55;67;n/d;40
2020-03-07;22;43;48;51;40;61;47;68;60;69;63;44;50;49;61;62;55;57;48;52;61;69;n/d;41
2020-03-07;23;43;47;50;46;61;45;64;63;67;61;49;51;53;59;63;51;55;50;51;63;69;n/d;44
2020-03-07;24;45;51;52;46;62;43;65;64;64;61;48;51;54;59;59;48;53;49;51;61;68;n/d;48
2020-03-08;1;51;57;52;46;62;49;66;63;62;64;47;57;50;59;62;52;53;53;53;62;69;n/d;49
2020-03-08;2;52;61;51;54;64;55;65;62;61;65;54;60;52;65;64;61;58;53;56;65;72;n/d;55
2020-03-08;3;n/d;63;58;52;67;55;64;63;64;68;56;59;61;69;64;62;60;54;61;66;71;n/d;57
2020-03-08;4;n/d;66;60;57;69;55;63;69;65;70;59;60;62;69;70;64;63;54;61;69;72;n/d;60
2020-03-08;5;n/d;68;58;59;73;58;62;74;64;74;62;62;65;65;71;64;67;58;66;72;76;n/d;63
2020-03-08;6;n/d;68;57;62;74;61;61;74;65;74;64;65;65;69;74;68;67;58;69;72;77;n/d;64
2020-03-08;7;n/d;71;60;64;74;64;66;75;69;75;64;66;68;73;76;69;69;61;68;74;77;n/d;65
2020-03-08;8;n/d;75;64;65;77;65;70;77;71;75;66;68;69;75;74;70;71;68;71;72;80;n/d;67
2020-03-08;9;n/d;77;67;66;76;67;73;76;74;76;69;71;68;78;73;73;73;68;75;73;80;n/d;70
2020-03-08;10;n/d;79;71;68;74;69;79;74;79;77;73;71;67;79;76;75;75;64;76;72;79;n/d;70
2020-03-08;11;n/d;78;70;66;75;66;80;74;80;77;70;70;67;79;76;69;73;68;77;73;79;n/d;71
2020-03-08;12;n/d;77;70;65;75;66;80;75;81;76;69;70;68;79;76;67;73;65;76;72;79;n/d;68
2020-03-08;13;n/d;76;70;65;73;63;76;73;79;76;67;68;64;78;76;67;72;60;74;74;77;n/d;68
2020-03-08;14;n/d;75;66;65;70;61;75;70;76;75;68;67;64;75;74;68;71;56;75;72;76;n/d;69
2020-03-08;15;n/d;70;63;57;75;57;75;76;75;75;64;58;70;76;75;65;66;53;73;73;74;n/d;62
2020-03-08;16;n/d;67;59;59;75;61;73;78;74;75;58;73;64;76;77;64;64;67;73;76;88;n/d;65
2020-03-08;17;n/d;71;60;65;74;62;72;81;72;79;66;63;68;75;82;74;71;55;73;77;88;n/d;61
2020-03-08;18;n/d;63;63;51;71;40;78;78;77;72;45;56;46;84;75;44;68;42;64;69;80;n/d;42
2020-03-08;19;n/d;57;54;35;65;32;75;66;77;65;40;44;34;78;67;29;54;33;58;65;80;n/d;22
2020-03-08;20;n/d;41;37;26;63;26;65;54;73;64;29;45;46;79;68;34;44;31;49;63;82;n/d;14
2020-03-08;21;n/d;37;52;27;62;36;59;57;77;67;24;49;54;84;77;34;52;36;33;73;77;n/d;8
2020-03-08;22;n/d;38;65;52;64;49;60;63;76;71;34;54;55;84;74;54;63;47;29;75;84;n/d;34
2020-03-08;23;n/d;45;61;55;67;57;61;68;76;72;44;61;55;77;72;61;64;53;51;72;83;n/d;40
2020-03-08;24;n/d;58;59;64;65;60;66;70;74;71;52;64;63;72;69;60;62;60;51;68;83;n/d;59
2020-03-09;1;n/d;61;52;58;69;58;68;66;66;67;49;65;61;69;67;58;57;56;66;63;80;n/d;61
2020-03-09;2;n/d;61;51;54;65;59;66;66;64;64;50;63;52;66;66;53;56;55;57;65;77;n/d;57
2020-03-09;3;n/d;58;51;58;61;59;61;65;66;63;46;64;54;65;62;56;56;57;54;63;76;n/d;58
2020-03-09;4;n/d;55;50;62;62;61;58;69;66;62;47;65;57;65;58;54;55;57;62;59;76;n/d;58
2020-03-09;5;n/d;40;45;61;66;56;56;70;63;58;33;62;42;62;57;45;50;52;58;57;74;n/d;55
2020-03-09;6;n/d;20;32;49;64;41;51;68;60;51;6;50;38;60;60;29;40;37;45;58;75;n/d;42
2020-03-09;7;n/d;12;28;40;57;34;47;64;58;46;9;42;46;60;58;24;29;33;35;58;70;n/d;27
2020-03-09;8;n/d;24;21;41;52;34;48;64;60;50;13;41;40;61;60;29;28;36;38;58;71;n/d;30
2020-03-09;9;n/d;38;45;48;62;44;52;68;65;62;30;49;46;64;64;38;45;42;48;62;71;n/d;47
2020-03-09;10;n/d;60;51;55;65;49;56;73;68;64;50;54;65;68;67;58;54;52;62;71;72;n/d;57
2020-03-09;11;n/d;63;48;55;64;56;63;74;70;70;57;59;69;73;73;65;63;57;68;74;75;n/d;53
2020-03-09;12;n/d;63;51;55;66;58;68;76;74;75;56;47;72;74;75;66;70;57;73;75;73;n/d;61
2020-03-09;13;n/d;65;60;58;71;57;70;78;76;75;55;62;71;76;75;70;68;63;75;76;79;n/d;64
2020-03-09;14;n/d;64;60;62;74;63;72;81;73;77;60;69;74;78;78;71;69;63;75;78;81;n/d;63
2020-03-09;15;n/d;70;61;66;76;66;72;82;76;80;65;72;74;79;81;69;70;65;73;79;82;n/d;68
2020-03-09;16;n/d;68;52;65;72;66;72;81;77;78;64;69;72;79;80;69;70;67;79;79;83;n/d;68
2020-03-09;17;n/d;64;47;61;69;57;65;81;77;70;57;66;59;79;77;65;65;56;76;78;81;n/d;56
2020-03-09;18;n/d;42;45;57;57;53;70;77;73;63;44;59;57;73;72;51;55;50;65;73;75;n/d;45
2020-03-09;19;n/d;41;43;50;66;43;64;76;70;64;31;54;57;68;75;37;49;46;54;72;68;n/d;46
2020-03-09;20;n/d;45;49;44;71;46;67;78;68;72;41;45;57;62;73;42;52;41;58;74;67;n/d;47
2020-03-09;21;n/d;58;52;61;72;62;66;74;66;71;51;60;60;64;70;62;58;62;52;71;76;n/d;54
2020-03-09;22;n/d;66;56;63;71;61;66;71;68;69;59;64;64;65;71;59;65;64;68;71;74;n/d;67
2020-03-09;23;n/d;69;56;61;72;63;66;74;67;69;61;66;68;66;70;60;65;63;68;70;74;n/d;65
2020-03-09;24;n/d;68;60;60;72;61;65;75;67;73;62;66;68;72;75;66;66;65;66;74;76;n/d;62
2020-03-10;1;n/d;72;63;65;72;67;68;74;72;75;67;71;66;75;74;66;70;67;71;74;77;n/d;68
2020-03-10;2;n/d;74;67;65;71;67;73;71;73;73;67;71;65;75;72;69;71;69;73;71;75;n/d;68
2020-03-10;3;n/d;71;65;63;68;64;74;68;72;70;64;67;63;73;70;62;68;64;70;69;72;n/d;66
2020-03-10;4;n/d;68;61;57;67;59;71;69;71;69;59;62;59;72;71;55;64;58;67;70;70;n/d;62
2020-03-10;5;n/d;63;57;50;66;55;68;69;69;71;53;59;55;73;74;46;62;58;62;73;72;n/d;55
2020-03-10;6;n/d;57;53;46;65;52;68;70;71;70;42;56;52;75;73;43;61;56;56;73;73;n/d;46
2020-03-10;7;n/d;51;49;42;62;46;68;70;71;69;35;49;52;74;71;43;57;47;51;72;71;n/d;46
2020-03-10;8;n/d;47;41;37;58;42;67;69;71;67;34;45;53;73;69;47;52;40;48;69;67;n/d;40
2020-03-10;9;n/d;50;n/d;41;60;45;66;68;71;67;36;46;55;72;69;47;57;44;47;69;68;n/d;40
2020-03-10;10;n/d;50;51;41;60;48;65;66;70;66;39;50;56;71;67;47;57;49;50;68;68;n/d;46
2020-03-10;11;n/d;51;49;41;58;49;65;64;68;n/d;40;51;54;70;66;53;57;50;50;66;67;n/d;44
2020-03-10;12;n/d;53;49;47;56;50;63;61;67;n/d;43;53;54;67;64;51;56;51;50;64;65;n/d;49
2020-03-10;13;n/d;50;47;42;52;47;62;58;65;60;40;49;51;64;n/d;51;54;47;51;61;61;n/d;47
2020-03-10;14;n/d;47;42;41;49;45;58;53;62;56;39;48;48;62;n/d;52;52;46;46;60;57;n/d;43
2020-03-10;15;n/d;46;39;41;47;44;54;53;61;57;42;47;47;61;n/d;50;51;46;42;59;55;n/d;40
2020-03-10;16;n/d;45;33;40;47;41;54;52;58;53;37;43;45;58;55;44;47;43;44;57;54;n/d;42
2020-03-10;17;n/d;40;33;36;43;37;52;51;56;51;34;39;41;56;54;42;41;40;42;54;53;n/d;37
2020-03-10;18;n/d;39;36;36;43;36;49;50;56;51;30;34;40;57;54;37;42;37;39;53;52;n/d;33
2020-03-10;19;n/d;39;40;34;44;36;51;51;57;52;33;38;41;57;55;40;44;39;40;55;52;n/d;36
2020-03-10;20;n/d;47;42;38;47;40;54;51;58;53;36;40;45;59;56;44;48;43;41;55;54;n/d;38
2020-03-10;21;n/d;47;44;42;50;44;55;54;57;54;42;41;49;58;57;41;49;46;44;56;55;n/d;43
2020-03-10;22;n/d;50;46;45;52;48;56;55;58;56;45;45;49;58;59;46;51;48;47;57;57;n/d;46
2020-03-10;23;n/d;53;48;48;53;50;56;56;59;57;48;48;51;58;59;47;54;50;50;57;58;n/d;50
2020-03-10;24;n/d;54;48;48;54;50;56;58;59;57;49;50;54;60;59;47;54;52;51;59;60;n/d;51
2020-03-11;1;n/d;56;49;50;56;52;57;59;59;58;50;53;55;59;60;49;55;52;52;60;61;n/d;52
2020-03-11;2;n/d;57;49;51;56;54;57;59;58;59;51;55;55;59;59;48;55;53;52;60;61;n/d;53
2020-03-11;3;n/d;57;48;51;56;53;57;59;57;59;50;55;55;58;59;47;54;55;54;57;62;n/d;53
2020-03-11;4;n/d;55;46;46;55;51;56;57;56;58;45;54;53;58;58;43;52;53;53;56;61;n/d;52
2020-03-11;5;n/d;50;43;47;55;46;55;57;56;57;43;50;51;58;57;36;50;50;50;56;60;n/d;48
2020-03-11;6;n/d;46;35;35;53;39;54;54;54;56;33;44;46;58;57;34;45;41;47;57;59;n/d;42
2020-03-11;7;n/d;43;31;32;55;34;53;54;53;54;31;40;48;56;55;37;43;35;42;52;59;n/d;35
2020-03-11;8;n/d;46;33;38;56;39;54;57;54;55;36;42;52;55;56;40;44;37;43;51;60;57;37
2020-03-11;9;n/d;51;38;44;58;37;57;57;54;61;44;47;53;57;60;45;52;41;50;57;61;60;45
2020-03-11;10;n/d;56;46;48;62;42;60;61;n/d;63;50;50;56;59;64;50;56;44;55;63;64;63;48
2020-03-11;11;n/d;63;48;53;63;55;63;64;n/d;64;56;59;59;63;66;57;58;49;55;65;67;66;55
2020-03-11;12;n/d;65;50;59;65;59;66;65;n/d;67;58;63;60;65;68;61;61;57;62;66;70;68;61
2020-03-11;13;n/d;66;54;60;65;60;66;67;n/d;67;61;62;63;68;70;60;63;57;65;69;69;69;59
2020-03-11;14;n/d;66;56;59;67;59;69;67;68;69;59;64;62;69;72;61;64;57;62;72;71;69;58
2020-03-11;15;n/d;64;54;58;67;60;68;67;67;69;59;64;62;70;74;60;61;59;64;72;73;69;58
2020-03-11;16;n/d;62;55;58;67;60;68;67;66;72;57;63;63;69;71;58;62;58;64;68;74;69;60
2020-03-11;17;n/d;62;48;57;68;59;67;68;66;67;56;62;62;68;72;61;59;55;64;70;72;70;60
2020-03-11;18;n/d;56;47;54;70;49;66;68;62;63;45;56;60;57;70;47;49;47;62;65;72;72;57
2020-03-11;19;n/d;49;43;40;71;29;65;70;55;57;39;48;62;51;68;42;46;36;58;60;71;71;45
2020-03-11;20;n/d;51;42;39;71;37;59;71;52;62;43;43;62;57;68;50;53;44;52;64;67;69;42
2020-03-11;21;n/d;66;54;57;73;59;59;72;60;72;58;59;67;59;74;59;64;59;57;70;72;72;56
2020-03-11;22;n/d;71;54;64;73;66;69;71;61;72;62;67;67;61;71;64;65;65;67;69;76;75;67
2020-03-11;23;n/d;67;59;61;69;60;66;70;65;69;57;65;65;62;68;61;61;60;67;66;72;73;64
2020-03-11;24;n/d;64;57;59;67;60;69;71;62;65;57;61;68;60;64;54;61;60;65;62;69;70;63
2020-03-12;1;n/d;64;54;58;68;59;65;70;60;63;55;62;67;58;63;57;58;61;64;62;68;70;62
2020-03-12;2;n/d;64;52;57;71;60;62;69;58;61;55;63;67;57;63;56;56;63;62;64;70;71;62
2020-03-12;3;n/d;64;53;53;71;59;62;76;60;66;56;63;72;58;65;55;58;62;60;64;69;71;59
2020-03-12;4;n/d;63;55;57;84;63;63;85;62;64;55;68;78;59;66;52;59;65;63;62;73;84;65
2020-03-12;5;n/d;70;54;76;79;74;65;80;62;75;71;79;70;61;73;76;65;74;81;79;91;83;75
2020-03-12;6;n/d;67;53;69;76;56;78;80;68;76;50;70;75;82;79;61;71;59;69;80;86;77;68
2020-03-12;7;n/d;52;47;57;75;52;72;82;82;72;43;58;76;80;76;53;57;53;72;77;80;79;49
2020-03-12;8;n/d;65;45;57;73;57;67;84;76;78;55;62;75;76;80;57;63;58;72;79;88;82;65
2020-03-12;9;n/d;60;58;63;82;53;73;87;75;80;57;66;77;76;83;70;62;60;80;82;83;87;67
2020-03-12;10;n/d;68;60;67;78;58;73;84;75;84;60;67;73;79;86;67;66;62;84;81;82;87;74
2020-03-12;11;n/d;71;68;68;77;61;69;85;80;81;59;71;75;84;85;72;74;64;79;81;82;85;71
2020-03-12;12;70;73;66;72;80;69;78;85;83;82;65;72;77;85;84;74;77;70;76;84;84;86;67
2020-03-12;13;69;78;67;69;79;71;83;83;85;83;72;75;78;84;84;79;77;71;80;84;84;85;71
2020-03-12;14;76;81;67;77;82;75;81;84;84;84;73;77;81;86;87;81;81;74;78;86;89;86;77
2020-03-12;15;74;84;70;78;78;76;84;83;84;86;77;82;76;88;89;80;82;78;83;87;90;85;79
2020-03-12;16;72;83;61;73;76;75;85;82;88;84;76;71;73;87;88;80;78;70;81;85;85;83;71
2020-03-12;17;69;78;66;68;74;69;81;81;87;82;73;70;73;83;83;74;78;66;78;82;86;81;69
2020-03-12;18;64;71;60;66;61;61;82;78;83;75;66;64;67;80;79;67;70;59;75;75;81;78;61
2020-03-12;19;52;62;47;55;63;55;76;79;77;75;60;59;67;71;75;64;60;54;73;75;73;77;56
2020-03-12;20;58;64;53;60;72;59;69;80;73;74;63;53;62;65;75;67;62;50;72;72;76;80;50
2020-03-12;21;62;60;56;51;70;61;68;77;71;76;64;54;68;66;73;72;66;54;75;76;80;79;57
2020-03-12;22;67;71;66;69;72;63;72;76;71;78;68;70;65;70;77;70;71;67;72;76;82;77;59
2020-03-12;23;66;74;67;70;73;65;75;77;70;77;68;70;59;71;74;70;71;65;69;74;81;75;69
2020-03-12;24;67;73;61;69;72;66;73;74;74;74;67;69;58;70;71;74;70;64;58;74;80;73;68
2020-03-13;1;68;73;61;71;71;68;71;73;70;72;67;70;58;64;66;72;70;66;67;71;79;72;68
2020-03-13;2;69;75;59;71;70;68;70;72;63;68;67;69;56;63;66;70;67;65;68;66;78;72;68
2020-03-13;3;67;71;56;69;69;66;66;71;62;66;62;69;54;60;63;64;64;63;67;64;78;72;63
2020-03-13;4;67;66;51;69;68;64;60;69;61;63;57;67;43;57;62;60;62;61;63;61;78;71;65
2020-03-13;5;64;51;46;63;67;57;58;66;56;63;37;64;44;54;59;32;54;56;60;60;77;69;54
2020-03-13;6;53;26;34;52;63;46;56;62;43;56;19;56;42;49;55;20;37;50;52;57;73;67;43
2020-03-13;7;41;16;22;26;57;36;49;61;44;45;10;44;30;44;53;29;27;35;44;52;68;59;32
2020-03-13;8;37;31;25;22;51;33;50;63;46;51;21;45;43;49;51;41;33;35;45;51;66;58;37
2020-03-13;9;49;45;39;29;60;42;56;63;57;57;34;53;49;58;58;48;48;47;55;59;69;67;49
2020-03-13;10;56;54;50;47;62;56;61;66;67;65;46;61;59;68;70;61;59;53;60;69;n/d;70;55
2020-03-13;11;63;65;57;61;69;62;66;74;74;72;60;67;67;75;76;62;63;59;62;76;n/d;71;63
2020-03-13;12;67;75;62;69;74;67;70;79;78;79;66;71;75;78;80;73;71;67;72;80;n/d;78;69
2020-03-13;13;72;77;60;73;79;70;74;83;80;80;71;71;76;80;81;74;73;70;77;80;78;81;73
2020-03-13;14;72;77;66;71;76;72;77;84;81;81;70;77;78;81;81;72;75;67;79;81;82;85;72
2020-03-13;15;74;81;63;69;81;70;78;84;81;80;70;72;75;83;80;77;76;70;76;80;83;85;74
2020-03-13;16;71;72;48;71;74;66;79;80;81;79;68;74;70;81;78;72;70;67;78;78;82;83;73
2020-03-13;17;68;68;59;69;65;65;78;80;81;75;61;67;66;79;78;68;63;62;75;77;77;80;67
2020-03-13;18;64;56;42;58;71;56;70;71;77;62;49;64;54;67;75;58;58;54;65;64;72;74;31
2020-03-13;19;56;32;12;51;63;44;63;63;67;54;32;54;39;64;64;29;37;37;52;44;72;60;11
2020-03-13;20;46;32;3;28;60;20;45;52;50;48;7;51;49;61;49;n/d;38;32;57;34;80;58;17
2020-03-13;21;39;30;8;11;57;3;48;54;42;52;10;46;48;53;48;18;46;30;45;26;82;39;17
2020-03-13;22;44;16;16;4;32;11;42;56;42;55;10;46;52;52;51;14;42;34;33;42;82;41;8
2020-03-13;23;46;17;18;6;55;22;54;70;37;60;11;58;60;51;47;16;37;40;29;38;81;55;13
2020-03-13;24;60;22;31;6;63;33;39;65;33;55;17;59;55;42;45;18;38;47;34;50;82;64;18
2020-03-14;1;51;25;21;58;67;62;47;52;31;59;9;50;43;61;44;41;26;50;43;40;74;64;49
2020-03-14;2;44;21;34;46;67;53;37;54;73;57;8;47;42;81;70;45;25;46;44;67;71;64;43
2020-03-14;3;48;35;58;37;53;54;53;46;57;69;41;50;45;70;75;52;51;48;50;67;69;59;37
2020-03-14;4;64;59;63;56;59;58;63;44;47;73;53;70;61;64;70;60;63;57;49;62;79;47;48
